x_a,y_a,z_a,x_g,y_g,z_g
-0.16177177,-0.04928422,0.49973106,-0.11717909,0.11824436,-0.051132694
-0.20260334,-0.16620088,0.4273653,-0.14620754,0.12996227,-0.056459017
-0.24090958,-0.16156995,0.24258423,-0.12809806,0.13502227,-0.061519023
-0.2955042,-0.09522796,0.12942505,-0.09986854,0.13768543,-0.061252706
-0.2955042,-0.09522796,0.12942505,-0.06657903,0.13102753,-0.06897587
-0.33577502,0.15289187,-0.17631817,-0.03195793,0.11584751,-0.07403588
-0.33577502,0.15289187,-0.17631817,-0.012516857,0.0958738,-0.071106404
-0.33055925,0.33092237,-0.21597481,0.00079894834,0.059388492,-0.07243799
-0.3194927,0.32926202,-0.31474113,-0.00079894834,0.030626353,-0.049801115
-0.3194927,0.32926202,-0.31474113,-0.0037284256,0.002396845,-0.048203215
-0.28708148,0.26096344,-0.35574818,0.002396845,-0.014647386,-0.05832323
-0.28708148,0.26096344,-0.35574818,0.009853696,-0.03435478,-0.06737798
-0.31813812,0.29867327,-0.41138935,0.032756884,-0.06471482,-0.073236935
-0.28221488,0.3513595,-0.24139595,0.06897587,-0.11158645,-0.084155895
-0.23589897,0.25686026,-0.09190273,0.123038046,-0.16964336,-0.107858025
-0.23589897,0.25686026,-0.09190273,0.22050974,-0.23222765,-0.114782244
-0.032717466,-0.30566597,0.6630182,0.3834952,-0.29188246,-0.13156016
0.022346258,-0.22186124,1.0580626,0.54435015,-0.3371562,-0.16591494
0.077114224,-0.23849356,1.3118877,0.67271453,-0.38748994,-0.23568976
0.024738193,-0.29564512,1.2943592,0.7518104,-0.45060685,-0.33848777
-0.48944485,-0.06219709,0.15368748,0.753142,-0.45034054,-0.47191215
-0.48944485,-0.06219709,0.15368748,0.17949706,-0.31851408,-0.29028457
0.72501814,2.5502305,0.6686344,-0.95234644,-0.17710021,0.04527374
0.48743844,0.14439154,1.755764,-1.5622103,-0.108124346,-0.037284255
0.76995194,-2.0409625,2.5300436,-1.6168051,-0.024501082,0.013582122
0.8787854,-1.8949834,2.2599545,-0.845021,0.18455707,0.043942157
0.67830306,-0.5646001,1.4785547,-0.536627,0.27031085,0.010918961
0.12491989,0.05301702,0.77268505,0.11265171,0.45193845,-0.03089267
0.0043463707,0.050865054,0.50083256,0.23782028,0.47564057,-0.008255799
-0.1282742,-0.05500865,-0.051416397,0.4261058,0.46498793,0.014913702
-0.1282742,-0.05500865,-0.051416397,0.5134575,0.44501424,0.063116916
-0.13216484,0.018304586,-0.8308439,0.55313855,0.4293016,0.06258429
-0.13216484,0.018304586,-0.8308439,0.59361863,0.4098605,0.020506341
-0.24043155,0.3023317,-0.7511225,0.51958275,0.40373522,0.025566347
0.1493845,0.23778152,-0.30971527,0.18269286,0.35100463,0.16165388
0.052564383,-0.25164974,-0.29749775,0.05752428,0.20426446,0.047404267
0.110431194,0.4163016,-0.23759747,0.020772656,0.07803062,0.04660532
0.2065475,0.59221166,-0.2716484,0.008788432,0.032756884,0.08948222
0.24596798,0.013709784,-0.31254292,-0.042077947,-0.02876214,0.16990969
0.11806512,-0.17001665,-0.28072548,-0.061252706,-0.054328486,0.1571265
-0.05425489,-0.058715343,-0.11727047,-0.04660532,-0.08575379,0.09827065
-0.05425489,-0.058715343,-0.11727047,-0.020506341,-0.13315806,0.05273059
-0.012409091,-0.12234926,0.008675575,-0.01304949,-0.15286545,0.03888215
-0.012409091,-0.12234926,0.008675575,0.01438107,-0.16911073,0.0061252704
-0.09815884,-0.15264297,-0.0027484894,0.032756884,-0.1736381,-0.01304949
-0.25009382,-0.19624782,0.010211945,0.068176925,-0.19361182,-0.04580637
-0.3529253,-0.17376375,0.030100822,0.092145376,-0.2146508,-0.06657903
-0.4332837,-0.2723676,-0.0067768097,0.08948222,-0.23595607,-0.07376956
-0.4563105,-0.3493471,-0.09081936,0.06844324,-0.24847293,-0.066046394
-0.5689571,-0.4194442,-0.08726883,0.042876896,-0.25166872,-0.041012682
-0.61038864,-0.44253373,-0.05200386,0.027963191,-0.25166872,-0.0029294773
-0.5783304,-0.5344511,-0.027978897,-0.006924219,-0.2495382,0.043942157
-0.5783304,-0.5344511,-0.027978897,-0.038083203,-0.24501082,0.08974853
-0.49504888,-0.7450299,0.11817646,-0.046339005,-0.24101609,0.112119086
-0.49504888,-0.7450299,0.11817646,-0.051132694,-0.23462449,0.13156016
-0.46845186,-0.6714388,0.14588356,-0.05965481,-0.22104238,0.17257284
-0.45499682,-0.62687945,0.24048805,-0.06018744,-0.20399815,0.2130529
-0.42224085,-0.59694004,0.38980484,-0.060720075,-0.18881813,0.25965822
-0.33607697,-0.55352104,0.43535423,-0.054594804,-0.18109496,0.3057309
-0.2600739,-0.4762423,0.4704857,-0.04527374,-0.1635181,0.35313517
-0.1909194,-0.24309003,0.79530525,-0.036485307,-0.1488707,0.39920786
-0.13785732,-0.0008010864,0.6440382,0.006657903,-0.14407702,0.43516052
-0.13785732,-0.0008010864,0.6440382,0.0031957934,-0.1307612,0.47351006
-0.059122205,0.31535566,0.6006794,0.025300032,-0.112918034,0.48948902
-0.043385267,0.56301713,0.5486088,0.031158986,-0.108124346,0.4993427
-0.043385267,0.56301713,0.5486088,0.03435478,-0.10040118,0.50360376
-0.040668607,0.71117777,0.4892807,0.038083203,-0.07829694,0.4958806
-0.040668607,0.71117777,0.4892807,0.04314321,-0.06471482,0.47324374
-0.0065288544,0.6879216,0.4579115,0.04873585,-0.048203215,0.44714475
-0.0065288544,0.6879216,0.4579115,0.04234426,-0.033822145,0.4165184
0.05703318,0.7457621,0.6056061,0.043675844,-0.02130529,0.39521313
0.05703318,0.7457621,0.6056061,0.041279,0.010386328,0.3334278
0.08647394,0.8542096,0.813859,0.03914847,0.021571605,0.30972564
0.08647394,0.8542096,0.813859,0.025033714,0.035952676,0.20719394
0.11193693,0.92931616,0.819623,0.013848438,0.03781689,0.16751283
0.14318264,1.0988494,0.6640549,0.007456851,0.04447479,0.12863068
0.14318264,1.0988494,0.6640549,-0.005060006,0.06657903,0.05006743
0.14515603,1.1197629,0.6497288,-0.009321064,0.08149273,0.011984225
0.056572676,0.8993351,0.66327286,-0.008788432,0.105993815,-0.09614012
0.02476132,0.8379146,0.6394491,0.005060006,0.11424961,-0.1257012
-0.056520104,0.9445511,0.4506302,0.038615838,0.13928333,-0.2082592
-0.07845402,1.0045834,0.3531475,0.027164243,0.14460965,-0.2330266
-0.07845402,1.0045834,0.3531475,-0.015978966,0.15739283,-0.27403927
0.06174171,0.670492,0.13618946,-0.08548747,0.17257284,-0.2892193
0.313596,-0.060290575,0.22052193,-0.15126756,0.2130529,-0.30360037
0.313596,-0.060290575,0.22052193,-0.15020229,0.22876555,-0.30679616
0.48986185,-1.019839,0.47269535,-0.13102753,0.24474451,-0.3089267
0.48986185,-1.019839,0.47269535,-0.064182185,0.2692456,-0.3107909
0.5626601,-0.9453982,0.54918385,-0.026365295,0.28815404,-0.31158987
0.42560542,-0.5068947,0.3212099,0.036751624,0.32091093,-0.31718248
0.37706923,-0.34726858,0.23034954,0.025566347,0.34940675,-0.3006709
0.31590235,-0.24949026,-0.11446762,-0.030626353,0.3685815,-0.26365295
0.20877397,-0.37596655,-0.35840034,-0.088150635,0.38376153,-0.2231729
0.115680456,-0.60493326,-0.13157463,-0.11851067,0.3787015,-0.17337179
0.08351934,-0.84919393,-0.06730938,-0.08548747,0.35286885,-0.14514229
0.08351934,-0.84919393,-0.06730938,-0.03355583,0.33156356,-0.11851067
0.08525026,-0.9272635,-0.0033359528,-0.002396845,0.29134983,-0.095074855
0.023793459,-1.0213598,-0.073387146,0.008255799,0.26844665,-0.090281166
0.023793459,-1.0213598,-0.073387146,0.029028457,0.24527714,-0.09427591
-0.22134876,-0.8405596,-0.30546474,0.08282431,0.19760656,-0.08868326
-0.22134876,-0.8405596,-0.30546474,0.103064336,0.14780544,-0.04660532
-0.3648038,-0.061917543,-0.9245949,0.0644485,0.11930962,0.010386328
-0.3648038,-0.061917543,-0.9245949,0.021038974,0.045540057,0.0479369
-0.52265835,-0.4491533,-0.60747814,-0.027696876,-0.038083203,0.1272991
-0.52265835,-0.4491533,-0.60747814,-0.042077947,-0.11744541,0.16751283
-0.34599805,-0.51200116,0.4598751,-0.033023197,-0.2034655,0.17417073
-0.3185544,-0.4344827,1.1073923,0.013848438,-0.32463935,0.19148129
-0.3185544,-0.4344827,1.1073923,0.118776985,-0.46046057,0.16138756
-0.28925562,-0.3507334,1.0823355,0.18588865,-0.5153217,0.1323591
-0.28925562,-0.3507334,1.0823355,0.24527714,-0.55979645,0.08575379
-0.4541707,0.21772945,0.101670265,0.32037827,-0.6490124,-0.06391586
-0.7151511,0.3733517,-0.33407593,0.35473305,-0.6809703,-0.13502227
-0.7151511,0.3733517,-0.33407593,0.29028457,-0.63037026,-0.08335695
-0.71127844,1.206684,-0.97742844,0.17443706,-0.556867,-0.029028457
-0.7205554,1.1670593,-0.9848528,-0.103863284,-0.34248254,0.070307456
-0.27655125,0.8648361,1.0530205,-0.31345406,-0.12969595,0.15233281
0.29807103,-0.3490293,2.54461,-0.3174488,0.011984225,0.15899073
0.59409237,-0.50432396,2.8682203,-0.12117383,0.17949706,0.070041135
-0.02951932,-0.14164376,1.9509001,0.11105382,0.3254383,-0.051931642
-0.02951932,-0.14164376,1.9509001,0.17417073,0.37417415,-0.0777643
-0.7091546,0.32590222,-0.030373573,0.18801917,0.39867523,-0.09454222
-0.7091546,0.32590222,-0.030373573,0.14780544,0.39095205,-0.08655274
-0.5260111,0.14504206,-0.46141052,0.0958738,0.37710363,-0.070307456
-0.25411212,0.02515614,-0.42705822,-0.05885586,0.34807515,-0.0015978967
-0.15872216,-0.14046025,-0.08434296,-0.07456851,0.33955306,0.0077231675
-0.15872216,-0.14046025,-0.08434296,-0.112918034,0.34461305,0.02743056
-0.0051875114,-0.48484516,0.122133255,-0.06258429,0.31132352,-0.015446335
-0.0051875114,-0.48484516,0.122133255,0.035153728,0.26045716,-0.025832662
0.14856243,-0.10643363,0.16565704,0.16112125,0.23116238,-0.033289514
0.14856243,-0.10643363,0.16565704,0.19893813,0.20053603,-0.05539375
-0.09199977,0.30513787,-0.0011205673,0.16112125,0.16058862,-0.029827405
-0.09199977,0.30513787,-0.0011205673,0.004527374,0.0974717,0.07456851
-0.297709,0.20074856,-0.15837955,-0.058589544,0.08282431,0.0974717
-0.297709,0.20074856,-0.15837955,-0.13262543,0.04474111,0.13528858
-0.7828922,-0.7009603,-0.0002155304,-0.11451593,-0.020506341,0.18375812
-0.7828922,-0.7009603,-0.0002155304,-0.06711166,-0.08175905,0.21278657
-0.707638,-0.7999126,-0.044008255,-0.02876214,-0.119043306,0.23462449
-0.707638,-0.7999126,-0.044008255,0.0015978967,-0.14620754,0.26658243
-0.6561289,-0.67877483,0.33106804,0.014647386,-0.1717739,0.3222425
-0.6561289,-0.67877483,0.33106804,0.018908445,-0.1898834,0.38056573
-0.49606204,-0.49259233,0.50681114,0.029028457,-0.19947077,0.44235107
-0.3539238,-0.14815652,0.596118,0.032756884,-0.19760656,0.46978164
-0.3539238,-0.14815652,0.596118,0.04181163,-0.19307919,0.48948902
-0.36411214,-0.19197607,0.5722208,0.045540057,-0.18269286,0.5139901
-0.2449379,-0.22150326,0.40687847,0.040746365,-0.17923075,0.5238438
-0.09621906,-0.42764187,0.2753067,0.049002163,-0.17470337,0.5278385
-0.09621906,-0.42764187,0.2753067,0.052464273,-0.1488707,0.5355617
0.29555464,-0.42538273,-0.015973091,0.07563378,-0.104928546,0.5275722
0.29555464,-0.42538273,-0.015973091,0.12623383,-0.06791061,0.5142564
0.35193598,0.1966269,0.16591358,0.15286545,-0.039947417,0.51665324
0.44453,0.45219702,0.4794321,0.1355549,-0.020240024,0.5187838
0.44453,0.45219702,0.4794321,0.08442221,0.004527374,0.5163869
0.5551311,0.7481622,1.023035,0.058056913,0.014647386,0.5113269
0.5551311,0.7481622,1.023035,0.04261058,0.027963191,0.5009406
0.43937302,0.6525177,0.8880758,0.021837922,0.0479369,0.46498793
0.1946783,0.44161743,0.7447624,0.03009372,0.054062173,0.41891524
0.008077383,0.22140765,0.33611012,0.06977482,0.036485307,0.37124467
-0.061572313,0.036570907,0.30384636,0.111852765,0.009853696,0.340352
0.010487795,-0.056972742,0.29910183,0.17576863,-0.0010652645,0.3289004
0.010487795,-0.056972742,0.29910183,0.25220135,-0.0015978967,0.30626354
0.11444616,0.27939552,0.32645988,0.3291667,0.008522116,0.27004454
0.11444616,0.27939552,0.32645988,0.36005938,0.016511599,0.24660872
0.06722951,0.34340757,0.33949184,0.34940675,0.0127831735,0.2428803
0.10424256,0.20322454,0.3715248,0.3406183,0.0127831735,0.2428803
0.10424256,0.20322454,0.3715248,0.33609092,0.008788432,0.24074976
0.23390508,0.14537156,0.32233906,0.3368899,0.0029294773,0.23329292
0.23390508,0.14537156,0.32233906,0.3153183,-0.006924219,0.21571605
0.36299038,0.3479589,0.080841064,0.29134983,-0.006924219,0.20692763
0.36299038,0.3479589,0.080841064,0.20985709,-0.021571605,0.22210763
0.59045506,-0.38247526,0.6416273,0.20586236,-0.04261058,0.2197108
0.59045506,-0.38247526,0.6416273,0.3054646,-0.08069378,0.20373182
0.8030584,0.027300537,0.23962212,0.34780884,-0.082025364,0.16484967
0.8030584,0.027300537,0.23962212,0.39547944,-0.10839066,0.05219796
0.71416056,0.31656963,0.07540798,0.39254996,-0.13156016,0.020772656
1.022172,1.3617547,-0.71382713,0.37896782,-0.16458336,-0.010652645
1.022172,1.3617547,-0.71382713,0.3086604,-0.24554345,-0.075101145
1.1460556,1.7112466,-0.97540474,0.23622239,-0.27377295,-0.096939065
1.4546789,2.1249895,-1.258235,0.021837922,-0.2862898,-0.09374327
1.73467,1.6172318,-1.216857,-0.19121496,-0.267914,-0.027164243
1.9958303,1.0202714,-0.823926,-0.31132352,-0.18216023,0.038615838
1.9958303,1.0202714,-0.823926,-0.28842035,-0.051665325,0.03888215
2.0302746,0.50049865,-0.49887848,-0.19307919,0.06498113,0.0010652645
1.4391241,-0.16284898,0.61702347,-0.10626013,0.13662016,-0.04580637
1.2073928,-0.09257397,0.6643019,-0.05566007,0.17097494,-0.12623383
1.2073928,-0.09257397,0.6643019,-0.018642128,0.18402444,-0.23355924
0.37887716,0.025079936,0.12159729,-0.007190535,0.18961707,-0.2828277
0.37887716,0.025079936,0.12159729,-0.0034621095,0.18881813,-0.32330775
-0.038072824,0.33854172,-0.13905811,-0.037284255,0.16884442,-0.37577203
-0.27274692,0.60055053,-0.24975872,-0.15739283,0.14647387,-0.3933489
-0.4492464,0.19240844,-0.13601589,-0.29294774,0.128897,-0.39601207
-0.48086762,-0.3320322,0.08200264,-0.38589206,0.1123854,-0.3853594
-0.46324766,-0.80648863,0.35132885,-0.3882889,0.107858025,-0.39281628
-0.46324766,-0.80648863,0.35132885,-0.33742252,0.12197278,-0.40053943
-0.6708331,-0.81958985,0.71994686,-0.257794,0.13821806,-0.41731736
-0.6708331,-0.81958985,0.71994686,-0.19441076,0.15020229,-0.43569317
-0.93974304,-0.53738445,0.40121365,-0.16218652,0.15100123,-0.4711132
-0.93974304,-0.53738445,0.40121365,-0.15126756,0.133957,-0.5075985
-1.1646298,-0.48566347,0.15962124,-0.15978967,0.10279802,-0.52331114
-1.153534,-0.39156032,0.06366348,-0.17949706,0.06737798,-0.53795856
-1.1887285,-0.349939,0.017531395,-0.18295917,0.03888215,-0.54461646
-1.1887285,-0.349939,0.017531395,-0.20053603,0.010386328,-0.53769225
-1.1247628,-0.1230551,-0.028946877,-0.20053603,-0.016511599,-0.52464277
-1.0768912,-0.075161815,0.011753082,-0.21225394,-0.036485307,-0.4889564
-0.915596,0.026520967,0.059052467,-0.22370553,-0.047670584,-0.44687843
-0.915596,0.026520967,0.059052467,-0.22716765,-0.042876896,-0.4181163
-0.90132475,0.062167764,0.06634712,-0.2016013,-0.028495824,-0.3965447
-0.68201303,-0.2147305,0.19844246,-0.180296,-0.018375812,-0.3882889
-0.68201303,-0.2147305,0.19844246,-0.14913702,-0.0077231675,-0.3800331
-0.7321893,-0.19643605,0.085944176,-0.07536746,0.010652645,-0.36485308
-0.79682195,-0.12222886,0.16734695,-0.029028457,0.02396845,-0.350472
-0.72609043,-0.02624607,0.22711277,0.0037284256,0.031158986,-0.3368899
-0.72609043,-0.02624607,0.22711277,0.015978966,0.030360037,-0.31505197
-0.5557647,-0.21121836,0.3044157,0.010386328,0.033289514,-0.28682247
-0.44561386,-0.38358843,0.347517,-0.002396845,0.039947417,-0.2695119
-0.39328218,-0.3753146,0.36965275,-0.00958738,0.042077947,-0.26525086
-0.3197117,-0.22867668,0.2783165,-0.019707393,0.05006743,-0.23861924
-0.3197117,-0.22867668,0.2783165,-0.03009372,0.056991648,-0.22663501
-0.34294605,-0.018879056,0.15485382,-0.038083203,0.06471482,-0.21624869
-0.34294605,-0.018879056,0.15485382,-0.039947417,0.063116916,-0.20532973
-0.3443954,-0.016454816,0.15432549,-0.039947417,0.05539375,-0.1965413
-0.2388103,0.009754419,0.15036392,-0.0039947415,0.04261058,-0.1736381
-0.20573068,0.018147588,0.15479183,0.015446335,0.041545313,-0.17124127
-0.21562886,0.18235481,0.0815897,0.07057377,0.026365295,-0.16937704
-0.20309591,0.25929022,0.121744156,0.07829694,0.017044231,-0.16271915
-0.14632058,0.16924655,0.30688572,0.109988555,-0.032756884,-0.13848437
-0.14401317,-0.00180614,0.3907795,0.12756541,-0.054594804,-0.13209279
0.014350176,-0.23902118,0.9558811,0.2000034,-0.103064336,-0.13022858
0.077680826,-0.14538479,0.9802618,0.31052458,-0.1667139,-0.13821806
0.077680826,-0.14538479,0.9802618,0.4993427,-0.28469193,-0.26338664
0.03758061,-0.24816489,1.1694622,0.58243334,-0.340352,-0.3107909
-0.20933163,-0.31330776,-0.39161682,0.7318367,-0.4101268,-0.41891524
0.04316306,0.609314,-1.9031053,0.5273059,-0.4146542,-0.36432046
0.04316306,0.609314,-1.9031053,-0.24021713,-0.31345406,-0.23648871
1.0833403,2.0102134,0.23768902,-1.2844427,-0.19307919,0.006657903
0.9145626,-0.7591771,1.6375217,-1.6421051,-0.13795175,0.012250541
1.4115033,-1.9510921,2.2194395,-1.3286511,-0.0013315806,0.11984225
1.2490413,-1.3481151,2.0397835,-0.711863,0.17070863,0.05566007
0.7462158,-0.24992704,1.5893536,-0.23755397,0.32943302,-0.0055926386
0.7462158,-0.24992704,1.5893536,0.08655274,0.40187103,-0.022370555
-0.07430303,0.10820973,0.40355587,0.3123888,0.40187103,-0.00479369
-0.033922076,0.29827285,-0.00461483,0.42104578,0.3832289,0.027696876
1.5854836e-05,0.5054008,-0.1149292,0.4149205,0.3685815,0.036218993
-0.03954816,0.5665882,-0.4154129,0.34434673,0.3334278,0.015446335
-0.11839056,0.7690832,-0.5856466,0.2231729,0.2894856,-0.053263225
-0.18339157,1.092169,-0.19741154,-0.017310547,0.26525086,-0.047137953
0.41046822,0.41451955,0.25183392,-0.27217507,0.17204021,0.049801115
0.3389356,-0.5181278,0.14696503,-0.19680761,0.076166406,-0.12037488
0.3389356,-0.5181278,0.14696503,-0.002396845,0.055127434,-0.09773801
0.25417495,0.6864772,-0.36493206,0.05539375,0.041279,-0.027963191
0.25417495,0.6864772,-0.36493206,0.07590009,0.03222425,0.027696876
0.09572196,0.30949497,-0.3617096,0.041012682,0.02876214,0.046339005
-0.23579562,-0.1365577,-0.18145275,0.008255799,0.01784318,0.010652645
-0.37308228,-0.29822993,-0.11456776,0.002396845,0.008255799,-0.022104237
-0.33569753,-0.15257573,0.08809757,-0.050866377,0.019441076,-0.08335695
-0.3374803,-0.18453455,0.26962566,-0.09986854,0.0005326322,-0.15233281
-0.27288818,-0.47419786,0.30568886,-0.07084008,-0.01571265,-0.18535602
-0.34091604,-0.5589193,0.38708878,0.009321064,-0.006924219,-0.22503711
-0.4706571,-0.47392166,0.3052349,0.087618,-0.004261058,-0.26045716
-0.4706571,-0.47392166,0.3052349,0.112918034,-0.007456851,-0.26764768
-0.5063064,-0.2528113,0.0048999786,0.13342437,-0.013315806,-0.27324033
-0.5063064,-0.2528113,0.0048999786,0.13502227,-0.015978966,-0.27563718
-0.551067,-0.09543979,-0.2099781,0.13448964,-0.013315806,-0.27457193
-0.551067,-0.09543979,-0.2099781,0.0727043,0.016777916,-0.23089607
-0.55849636,0.111205816,-0.23305416,0.03355583,0.026631612,-0.20532973
-0.55849636,0.111205816,-0.23305416,-0.059388492,0.04314321,-0.14008227
-0.43524003,-0.43826628,0.28857613,-0.06391586,0.04660532,-0.13022858
-0.43524003,-0.43826628,0.28857613,-0.049801115,0.056991648,-0.116912775
-0.32905912,-0.46341598,0.58689976,-0.022903185,0.066046394,-0.10892329
-0.32905912,-0.46341598,0.58689976,0.00479369,0.076166406,-0.096939065
-0.32789326,-0.26605368,0.72711945,0.024767399,0.07989483,-0.07989483
-0.31931376,-0.09405661,0.72967625,0.032490566,0.07829694,-0.06924219
-0.31931376,-0.09405661,0.72967625,0.036751624,0.07456851,-0.046871636
-0.29818773,-0.06852639,0.6718149,0.037284255,0.07243799,-0.03781689
-0.25062013,-0.05247867,0.5967169,0.037284255,0.06657903,-0.015978966
-0.20065284,-0.113983035,0.56006813,0.040480047,0.05912218,-0.0037284256
-0.14639282,-0.16226482,0.4297428,0.057257965,0.05912218,-0.00079894834
-0.14282084,-0.12971747,0.41572094,0.07137272,0.05965481,-0.0010652645
-0.14282084,-0.12971747,0.41572094,0.09853696,0.05885586,-0.009853696
-0.11457014,0.10027909,0.2813425,0.12330436,0.049534798,-0.010386328
-0.11457014,0.10027909,0.2813425,0.13528858,0.049002163,-0.011984225
-0.05071187,0.2906047,0.398139,0.1571265,0.04527374,-0.019707393
-0.10679388,0.39271832,0.05150795,0.1635181,0.042876896,-0.015180019
-0.10679388,0.39271832,0.05150795,0.17896444,0.043942157,-0.011984225
-0.14377427,0.45431423,0.13164997,0.16591494,0.033822145,-0.004261058
-0.14380336,0.42347097,0.174716,0.1504686,0.026365295,0.010386328
-0.18178844,0.29600012,0.13567448,0.14727281,0.004527374,0.02396845
-0.077442884,0.22913635,0.2456646,0.15100123,-0.0029294773,0.033023197
-0.08371472,0.032842875,0.12054348,0.16831179,-0.024234766,0.02396845
-0.031501293,-0.1499052,0.24915218,0.19973709,-0.036751624,0.002130529
-0.030051708,-0.175174,0.3898344,0.2479403,-0.05832323,-0.025300032
0.026228905,0.021089196,0.33932972,0.2775014,-0.07376956,-0.027696876
0.026228905,0.021089196,0.33932972,0.26498455,-0.08735169,-0.020506341
0.034610987,0.17067146,0.46323586,0.2444782,-0.09960223,-0.017310547
0.034610987,0.17067146,0.46323586,0.21571605,-0.11318435,-0.019973708
0.050822496,0.20013583,0.2825899,0.18402444,-0.1454086,-0.022104237
0.15784967,0.37632072,0.24422646,0.14247912,-0.20053603,-0.028495824
